"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	"Single Race 6"	"Single Race 6 Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	45	2384870	1.9
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"Asian"	"A"	Suppressed	27218	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	22	2384870	0.9
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	70	2384870	2.9
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	0	2384870	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	0	2384870	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	79873	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	100	2384870	4.2
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	79873	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	22	2384870	0.9
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"American Indian or Alaska Native"	"1002-5"	Suppressed	79873	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	40	2384870	1.7
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	0	2384870	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	Suppressed	2384870	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"White"	"2106-3"	Suppressed	2384870	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"White"	"2106-3"	0	2384870	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Black or African American"	"2054-5"	0	139228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"White"	"2106-3"	0	2384870	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"American Indian or Alaska Native"	"1002-5"	0	79873	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"White"	"2106-3"	20	2384870	0.8
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	79873	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"White"	"2106-3"	64	2384870	2.7
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	"More than one race"	"M"	Suppressed	96126	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	79873	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"Asian"	"A"	0	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"Black or African American"	"2054-5"	Suppressed	139228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	9049	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"White"	"2106-3"	36	2384870	1.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	"More than one race"	"M"	0	96126	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"American Indian or Alaska Native"	"1002-5"	33	79873	41.3
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"Asian"	"A"	15	27218	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"Black or African American"	"2054-5"	110	139228	79.0
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	9049	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"White"	"2106-3"	2945	2384870	123.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	"More than one race"	"M"	59	96126	61.4
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	73595	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"Asian"	"A"	Suppressed	24636	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"Black or African American"	"2054-5"	Suppressed	126168	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	8851	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"White"	"2106-3"	61	2198963	2.8
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"American Indian or Alaska Native"	"1002-5"	0	73595	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"Asian"	"A"	0	24636	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"Black or African American"	"2054-5"	Suppressed	126168	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	Suppressed	8851	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"White"	"2106-3"	189	2198963	8.6
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"American Indian or Alaska Native"	"1002-5"	0	73595	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Asian"	"A"	0	24636	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Black or African American"	"2054-5"	Suppressed	126168	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"White"	"2106-3"	Suppressed	2198963	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	"More than one race"	"M"	0	82977	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"American Indian or Alaska Native"	"1002-5"	Suppressed	73595	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Asian"	"A"	Suppressed	24636	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Black or African American"	"2054-5"	Suppressed	126168	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"White"	"2106-3"	81	2198963	3.7
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	73595	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"Asian"	"A"	Suppressed	24636	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"Black or African American"	"2054-5"	0	126168	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"White"	"2106-3"	57	2198963	2.6
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"American Indian or Alaska Native"	"1002-5"	0	73595	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"Asian"	"A"	0	24636	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"Black or African American"	"2054-5"	Suppressed	126168	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"White"	"2106-3"	78	2198963	3.5
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"American Indian or Alaska Native"	"1002-5"	0	73595	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"Asian"	"A"	0	24636	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"Black or African American"	"2054-5"	0	126168	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"White"	"2106-3"	0	2198963	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	"More than one race"	"M"	0	82977	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"American Indian or Alaska Native"	"1002-5"	0	73595	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Asian"	"A"	0	24636	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Black or African American"	"2054-5"	0	126168	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"White"	"2106-3"	0	2198963	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	"More than one race"	"M"	0	82977	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"American Indian or Alaska Native"	"1002-5"	Suppressed	73595	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Asian"	"A"	Suppressed	24636	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	11	126168	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	0	8851	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	176	2198963	8.0
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	"More than one race"	"M"	Suppressed	82977	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"American Indian or Alaska Native"	"1002-5"	Suppressed	73595	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	"Asian"	"A"	0	24636	Unreliable
