"Notes"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	51	7592228	0.7
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	7592228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the nervous system"	"G00-G98"	134	7592228	1.8
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the eye and adnexa"	"H00-H57"	0	7592228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	7592228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the circulatory system"	"I00-I99"	99	7592228	1.3
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the respiratory system"	"J00-J98"	163	7592228	2.1
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the digestive system"	"K00-K92"	39	7592228	0.5
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	7592228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	7592228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	7592228	Suppressed
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	7592228	Unreliable
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Certain conditions originating in the perinatal period"	"P00-P96"	37	7592228	0.5
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	210	7592228	2.8
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	173	7592228	2.3
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"Codes for special purposes"	"U00-U99"	60	7592228	0.8
	"Male"	"M"	"2022 "	"2022"	"1-4 years"	"1-4"	"External causes of morbidity and mortality"	"V01-Y89"	1076	7592228	14.2
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain infectious and parasitic diseases"	"A00-B99"	58	10231946	0.6
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Neoplasms"	"C00-D48"	219	10231946	2.1
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	16	10231946	Unreliable
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	46	10231946	0.4
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the nervous system"	"G00-G98"	108	10231946	1.1
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the ear and mastoid process"	"H60-H93"	0	10231946	Unreliable
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the circulatory system"	"I00-I99"	66	10231946	0.6
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the respiratory system"	"J00-J98"	95	10231946	0.9
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the digestive system"	"K00-K92"	28	10231946	0.3
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10231946	Unreliable
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10231946	Suppressed
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	131	10231946	1.3
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	30	10231946	0.3
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"Codes for special purposes"	"U00-U99"	33	10231946	0.3
	"Male"	"M"	"2022 "	"2022"	"5-9 years"	"5-9"	"External causes of morbidity and mortality"	"V01-Y89"	565	10231946	5.5
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Certain infectious and parasitic diseases"	"A00-B99"	37	10701853	0.3
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Neoplasms"	"C00-D48"	264	10701853	2.5
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	18	10701853	Unreliable
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	55	10701853	0.5
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Mental and behavioural disorders"	"F01-F99"	Suppressed	10701853	Suppressed
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the nervous system"	"G00-G98"	156	10701853	1.5
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the eye and adnexa"	"H00-H57"	0	10701853	Unreliable
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the ear and mastoid process"	"H60-H93"	0	10701853	Unreliable
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the circulatory system"	"I00-I99"	117	10701853	1.1
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the respiratory system"	"J00-J98"	101	10701853	0.9
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the digestive system"	"K00-K92"	32	10701853	0.3
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	0	10701853	Unreliable
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	10701853	Suppressed
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	10701853	Suppressed
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10701853	Unreliable
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10701853	Suppressed
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	125	10701853	1.2
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	30	10701853	0.3
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"Codes for special purposes"	"U00-U99"	37	10701853	0.3
	"Male"	"M"	"2022 "	"2022"	"10-14 years"	"10-14"	"External causes of morbidity and mortality"	"V01-Y89"	1171	10701853	10.9
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Certain infectious and parasitic diseases"	"A00-B99"	40	11082043	0.4
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Neoplasms"	"C00-D48"	375	11082043	3.4
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	35	11082043	0.3
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	91	11082043	0.8
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Mental and behavioural disorders"	"F01-F99"	17	11082043	Unreliable
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the nervous system"	"G00-G98"	305	11082043	2.8
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	11082043	Suppressed
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the ear and mastoid process"	"H60-H93"	0	11082043	Unreliable
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the circulatory system"	"I00-I99"	237	11082043	2.1
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the respiratory system"	"J00-J98"	119	11082043	1.1
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the digestive system"	"K00-K92"	51	11082043	0.5
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	11082043	Suppressed
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	Suppressed	11082043	Suppressed
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Diseases of the genitourinary system"	"N00-N98"	Suppressed	11082043	Suppressed
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	11082043	Unreliable
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	11082043	Suppressed
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	125	11082043	1.1
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	131	11082043	1.2
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"Codes for special purposes"	"U00-U99"	93	11082043	0.8
	"Male"	"M"	"2022 "	"2022"	"15-19 years"	"15-19"	"External causes of morbidity and mortality"	"V01-Y89"	7534	11082043	68.0
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain infectious and parasitic diseases"	"A00-B99"	113	11601988	1.0
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Neoplasms"	"C00-D48"	519	11601988	4.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	58	11601988	0.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	259	11601988	2.2
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Mental and behavioural disorders"	"F01-F99"	101	11601988	0.9
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the nervous system"	"G00-G98"	408	11601988	3.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the eye and adnexa"	"H00-H57"	0	11601988	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the ear and mastoid process"	"H60-H93"	0	11601988	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the circulatory system"	"I00-I99"	483	11601988	4.2
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the respiratory system"	"J00-J98"	198	11601988	1.7
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the digestive system"	"K00-K92"	152	11601988	1.3
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	Suppressed	11601988	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	27	11601988	0.2
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Diseases of the genitourinary system"	"N00-N98"	40	11601988	0.3
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	11601988	Unreliable
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	11601988	Suppressed
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	120	11601988	1.0
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	264	11601988	2.3
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"Codes for special purposes"	"U00-U99"	176	11601988	1.5
	"Male"	"M"	"2022 "	"2022"	"20-24 years"	"20-24"	"External causes of morbidity and mortality"	"V01-Y89"	13526	11601988	116.6
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain infectious and parasitic diseases"	"A00-B99"	263	11352742	2.3
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Neoplasms"	"C00-D48"	732	11352742	6.4
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	60	11352742	0.5
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	489	11352742	4.3
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Mental and behavioural disorders"	"F01-F99"	341	11352742	3.0
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the nervous system"	"G00-G98"	476	11352742	4.2
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the eye and adnexa"	"H00-H57"	0	11352742	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	11352742	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the circulatory system"	"I00-I99"	1050	11352742	9.2
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the respiratory system"	"J00-J98"	291	11352742	2.6
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the digestive system"	"K00-K92"	497	11352742	4.4
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	12	11352742	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	29	11352742	0.3
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Diseases of the genitourinary system"	"N00-N98"	97	11352742	0.9
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	11352742	Unreliable
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	11352742	Suppressed
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	145	11352742	1.3
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	395	11352742	3.5
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"Codes for special purposes"	"U00-U99"	387	11352742	3.4
	"Male"	"M"	"2022 "	"2022"	"25-29 years"	"25-29"	"External causes of morbidity and mortality"	"V01-Y89"	17211	11352742	151.6
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Certain infectious and parasitic diseases"	"A00-B99"	515	11836820	4.4
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Neoplasms"	"C00-D48"	1159	11836820	9.8
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	116	11836820	1.0
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	845	11836820	7.1
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Mental and behavioural disorders"	"F01-F99"	723	11836820	6.1
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the nervous system"	"G00-G98"	538	11836820	4.5
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the eye and adnexa"	"H00-H57"	0	11836820	Unreliable
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	11836820	Suppressed
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the circulatory system"	"I00-I99"	2208	11836820	18.7
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the respiratory system"	"J00-J98"	454	11836820	3.8
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the digestive system"	"K00-K92"	1270	11836820	10.7
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	18	11836820	Unreliable
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	60	11836820	0.5
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Diseases of the genitourinary system"	"N00-N98"	178	11836820	1.5
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	11836820	Unreliable
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	11836820	Suppressed
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	135	11836820	1.1
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	520	11836820	4.4
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"Codes for special purposes"	"U00-U99"	618	11836820	5.2
	"Male"	"M"	"2022 "	"2022"	"30-34 years"	"30-34"	"External causes of morbidity and mortality"	"V01-Y89"	20671	11836820	174.6
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Certain infectious and parasitic diseases"	"A00-B99"	653	11302300	5.8
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Neoplasms"	"C00-D48"	1869	11302300	16.5
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	128	11302300	1.1
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1230	11302300	10.9
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Mental and behavioural disorders"	"F01-F99"	1051	11302300	9.3
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the nervous system"	"G00-G98"	610	11302300	5.4
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the eye and adnexa"	"H00-H57"	0	11302300	Unreliable
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	11302300	Suppressed
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the circulatory system"	"I00-I99"	3974	11302300	35.2
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the respiratory system"	"J00-J98"	570	11302300	5.0
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the digestive system"	"K00-K92"	2044	11302300	18.1
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	37	11302300	0.3
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	80	11302300	0.7
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Diseases of the genitourinary system"	"N00-N98"	277	11302300	2.5
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	11302300	Unreliable
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	11302300	Suppressed
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	151	11302300	1.3
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	562	11302300	5.0
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"Codes for special purposes"	"U00-U99"	869	11302300	7.7
	"Male"	"M"	"2022 "	"2022"	"35-39 years"	"35-39"	"External causes of morbidity and mortality"	"V01-Y89"	19769	11302300	174.9
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Certain infectious and parasitic diseases"	"A00-B99"	834	10817889	7.7
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Neoplasms"	"C00-D48"	3089	10817889	28.6
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	150	10817889	1.4
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	1834	10817889	17.0
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Mental and behavioural disorders"	"F01-F99"	1268	10817889	11.7
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the nervous system"	"G00-G98"	737	10817889	6.8
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the eye and adnexa"	"H00-H57"	0	10817889	Unreliable
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	10817889	Suppressed
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the circulatory system"	"I00-I99"	6705	10817889	62.0
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the respiratory system"	"J00-J98"	853	10817889	7.9
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the digestive system"	"K00-K92"	2803	10817889	25.9
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	65	10817889	0.6
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	127	10817889	1.2
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Diseases of the genitourinary system"	"N00-N98"	444	10817889	4.1
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	0	10817889	Unreliable
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	10817889	Suppressed
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	145	10817889	1.3
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	566	10817889	5.2
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"Codes for special purposes"	"U00-U99"	1373	10817889	12.7
	"Male"	"M"	"2022 "	"2022"	"40-44 years"	"40-44"	"External causes of morbidity and mortality"	"V01-Y89"	18612	10817889	172.0
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Certain infectious and parasitic diseases"	"A00-B99"	1193	9844989	12.1
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Neoplasms"	"C00-D48"	5391	9844989	54.8
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	187	9844989	1.9
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Endocrine, nutritional and metabolic diseases"	"E00-E88"	2623	9844989	26.6
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Mental and behavioural disorders"	"F01-F99"	1452	9844989	14.7
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the nervous system"	"G00-G98"	890	9844989	9.0
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the eye and adnexa"	"H00-H57"	Suppressed	9844989	Suppressed
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the ear and mastoid process"	"H60-H93"	Suppressed	9844989	Suppressed
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the circulatory system"	"I00-I99"	10391	9844989	105.5
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the respiratory system"	"J00-J98"	1219	9844989	12.4
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the digestive system"	"K00-K92"	3473	9844989	35.3
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	83	9844989	0.8
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	173	9844989	1.8
	"Male"	"M"	"2022 "	"2022"	"45-49 years"	"45-49"	"Diseases of the genitourinary system"	"N00-N98"	678	9844989	6.9
